Estado,Setor,Ano,CO2
AM,Mudança de Uso da Terra e Floresta,1993,"142553974,273333"
AM,Mudança de Uso da Terra e Floresta,1994,"132407954,7233337"
AM,Mudança de Uso da Terra e Floresta,1995,"154256752,2033337"
AM,Mudança de Uso da Terra e Floresta,1996,"177072163,4466663"
AM,Mudança de Uso da Terra e Floresta,1997,"270153116,64"
AM,Mudança de Uso da Terra e Floresta,1998,"282676899,553333"
AM,Mudança de Uso da Terra e Floresta,1999,"161792637,6766667"
AM,Mudança de Uso da Terra e Floresta,2000,"158010666,6833333"
AM,Mudança de Uso da Terra e Floresta,2001,"123667561,153333"
AM,Mudança de Uso da Terra e Floresta,2002,"178877888,5000003"
AM,Mudança de Uso da Terra e Floresta,2003,"305376265,14"
AM,Mudança de Uso da Terra e Floresta,2004,"258765609,52"
AM,Mudança de Uso da Terra e Floresta,2005,"277185051,136667"
AM,Mudança de Uso da Terra e Floresta,2006,"249944363,553333"
AM,Mudança de Uso da Terra e Floresta,2007,"174066306,486667"
AM,Mudança de Uso da Terra e Floresta,2008,"139291525,046667"
AM,Mudança de Uso da Terra e Floresta,2009,"149370928,04"
AM,Mudança de Uso da Terra e Floresta,2010,"186492723,143334"
AM,Mudança de Uso da Terra e Floresta,2011,"118172021,833333"
AM,Mudança de Uso da Terra e Floresta,2012,"136122074,536667"
AM,Mudança de Uso da Terra e Floresta,2013,"190589545,683334"
AM,Mudança de Uso da Terra e Floresta,2014,"175824174,82"
AM,Mudança de Uso da Terra e Floresta,2015,"281182141,516666"
AM,Mudança de Uso da Terra e Floresta,2016,"431717072,536667"
AM,Mudança de Uso da Terra e Floresta,2017,"257060668,376667"
AM,Mudança de Uso da Terra e Floresta,2018,"261428253,06"
AM,Mudança de Uso da Terra e Floresta,2019,"418951298,0"
AM,Mudança de Uso da Terra e Floresta,2020,"507304921,0"
AM,Mudança de Uso da Terra e Floresta,2021,"495862381,0"
AP,Mudança de Uso da Terra e Floresta,1990,"21142210,76"
AP,Mudança de Uso da Terra e Floresta,1991,"7088828,1433337"
AP,Mudança de Uso da Terra e Floresta,1992,"47847680,59"
AP,Mudança de Uso da Terra e Floresta,1993,"25539999,586666"
AP,Mudança de Uso da Terra e Floresta,1994,"33372468,5233333"
AP,Mudança de Uso da Terra e Floresta,1995,"27419306,1266663"
AP,Mudança de Uso da Terra e Floresta,1996,"24769110,9666667"
AP,Mudança de Uso da Terra e Floresta,1997,"8364407,8433337"
AP,Mudança de Uso da Terra e Floresta,1998,"48083850,69"
AP,Mudança de Uso da Terra e Floresta,1999,"13096572,04"
AP,Mudança de Uso da Terra e Floresta,2000,"11834243,696667"
AP,Mudança de Uso da Terra e Floresta,2001,"14536281,573333"
AP,Mudança de Uso da Terra e Floresta,2002,"31311295,636667"
AP,Mudança de Uso da Terra e Floresta,2003,"6253001,85"
AP,Mudança de Uso da Terra e Floresta,2004,"16364029,156667"
AP,Mudança de Uso da Terra e Floresta,2005,"7471481,273334"
AP,Mudança de Uso da Terra e Floresta,2006,"6653330,526667"
AP,Mudança de Uso da Terra e Floresta,2007,"15195432,826666"
AP,Mudança de Uso da Terra e Floresta,2008,"12234008,293334"
AP,Mudança de Uso da Terra e Floresta,2009,"19509771,596667"
AP,Mudança de Uso da Terra e Floresta,2010,"12747240,756666001"
AP,Mudança de Uso da Terra e Floresta,2011,"7263732,926666"
AP,Mudança de Uso da Terra e Floresta,2012,"31575382,593334"
AP,Mudança de Uso da Terra e Floresta,2013,"10180600,733333"
AP,Mudança de Uso da Terra e Floresta,2014,"10058886,416667"
AP,Mudança de Uso da Terra e Floresta,2015,"13810489,433333"
AP,Mudança de Uso da Terra e Floresta,2016,"33167198,273333"
AP,Mudança de Uso da Terra e Floresta,2017,"26544713,866667"
AP,Mudança de Uso da Terra e Floresta,2018,"17258165,006666"
AP,Mudança de Uso da Terra e Floresta,2019,"8276970,0"
AP,Mudança de Uso da Terra e Floresta,2020,"3047012,0"
AP,Mudança de Uso da Terra e Floresta,2021,"11118159,0"
BA,Mudança de Uso da Terra e Floresta,1990,"266027330,95666704"
BA,Mudança de Uso da Terra e Floresta,1991,"261087315,09000036"
BA,Mudança de Uso da Terra e Floresta,1992,"212032276,36000335"
BA,Mudança de Uso da Terra e Floresta,1993,"220134048,32"
BA,Mudança de Uso da Terra e Floresta,1994,"207854860,3333297"
BA,Mudança de Uso da Terra e Floresta,1995,"229655171,4533337"
BA,Mudança de Uso da Terra e Floresta,1996,"201713791,7233303"
BA,Mudança de Uso da Terra e Floresta,1997,"170074622,86"
BA,Mudança de Uso da Terra e Floresta,1998,"171731915,756663"
BA,Mudança de Uso da Terra e Floresta,1999,"195241083,80667"
BA,Mudança de Uso da Terra e Floresta,2000,"184241251,269997"
BA,Mudança de Uso da Terra e Floresta,2001,"176341518,213337"
BA,Mudança de Uso da Terra e Floresta,2002,"153579912,1066597"
BA,Mudança de Uso da Terra e Floresta,2003,"155100244,3133397"
BA,Mudança de Uso da Terra e Floresta,2004,"210736713,17"
BA,Mudança de Uso da Terra e Floresta,2005,"163630401,083337"
BA,Mudança de Uso da Terra e Floresta,2006,"141256946,913336"
BA,Mudança de Uso da Terra e Floresta,2007,"120629772,010003"
BA,Mudança de Uso da Terra e Floresta,2008,"163905847,456663"
BA,Mudança de Uso da Terra e Floresta,2009,"158916029,093336"
BA,Mudança de Uso da Terra e Floresta,2010,"116124506,103337"
BA,Mudança de Uso da Terra e Floresta,2011,"130290745,79"
BA,Mudança de Uso da Terra e Floresta,2012,"169149545,266667"
BA,Mudança de Uso da Terra e Floresta,2013,"154427801,99334"
BA,Mudança de Uso da Terra e Floresta,2014,"111486245,91667"
BA,Mudança de Uso da Terra e Floresta,2015,"107663773,286664"
BA,Mudança de Uso da Terra e Floresta,2016,"94337588,66"
BA,Mudança de Uso da Terra e Floresta,2017,"105459676,336673"
BA,Mudança de Uso da Terra e Floresta,2018,"80833442,31667"
BA,Mudança de Uso da Terra e Floresta,2019,"76340359,0"
BA,Mudança de Uso da Terra e Floresta,2020,"113538108,0"
BA,Mudança de Uso da Terra e Floresta,2021,"94964912,0"
CE,Mudança de Uso da Terra e Floresta,1990,"51607291,74667"
CE,Mudança de Uso da Terra e Floresta,1991,"38151314,5633333"
CE,Mudança de Uso da Terra e Floresta,1992,"26335864,3933367"
CE,Mudança de Uso da Terra e Floresta,1993,"18968949,61"
CE,Mudança de Uso da Terra e Floresta,1994,"29281856,5666633"
CE,Mudança de Uso da Terra e Floresta,1995,"11452106,80333"
CE,Mudança de Uso da Terra e Floresta,1996,"13266890,1699967"
CE,Mudança de Uso da Terra e Floresta,1997,"30453531,82667"
CE,Mudança de Uso da Terra e Floresta,1998,"28811843,479997"
CE,Mudança de Uso da Terra e Floresta,1999,"37109533,083333"
CE,Mudança de Uso da Terra e Floresta,2000,"39080125,356663"
CE,Mudança de Uso da Terra e Floresta,2001,"25853253,860003"
CE,Mudança de Uso da Terra e Floresta,2002,"30394399,380003"
CE,Mudança de Uso da Terra e Floresta,2003,"30672669,180003"
CE,Mudança de Uso da Terra e Floresta,2004,"39462290,816663"
CE,Mudança de Uso da Terra e Floresta,2005,"32124583,186663"
CE,Mudança de Uso da Terra e Floresta,2006,"30882187,176663"
CE,Mudança de Uso da Terra e Floresta,2007,"24927793,456667"
CE,Mudança de Uso da Terra e Floresta,2008,"22308442,063333"
CE,Mudança de Uso da Terra e Floresta,2009,"22331985,216667"
CE,Mudança de Uso da Terra e Floresta,2010,"17234180,623333"
CE,Mudança de Uso da Terra e Floresta,2011,"18863674,23667"
CE,Mudança de Uso da Terra e Floresta,2012,"36876123,393337"
CE,Mudança de Uso da Terra e Floresta,2013,"22566799,589997"
CE,Mudança de Uso da Terra e Floresta,2014,"18252179,956663"
CE,Mudança de Uso da Terra e Floresta,2015,"19582099,626667"
CE,Mudança de Uso da Terra e Floresta,2016,"15440208,37667"
CE,Mudança de Uso da Terra e Floresta,2017,"17751991,520003"
CE,Mudança de Uso da Terra e Floresta,2018,"7024533,36"
CE,Mudança de Uso da Terra e Floresta,2019,"8573625,0"
CE,Mudança de Uso da Terra e Floresta,2020,"12439727,0"
CE,Mudança de Uso da Terra e Floresta,2021,"13146248,0"
DF,Mudança de Uso da Terra e Floresta,1990,"2475425,42"
DF,Mudança de Uso da Terra e Floresta,1991,"2704401,05"
DF,Mudança de Uso da Terra e Floresta,1992,"1785299,4066666"
DF,Mudança de Uso da Terra e Floresta,1993,"1249283,9366667"
DF,Mudança de Uso da Terra e Floresta,1994,"1679644,3566667"
DF,Mudança de Uso da Terra e Floresta,1995,"1215834,59"
DF,Mudança de Uso da Terra e Floresta,1996,"982782,9433333"
DF,Mudança de Uso da Terra e Floresta,1997,"1238568,2566667"
DF,Mudança de Uso da Terra e Floresta,1998,"886321,4466667"
DF,Mudança de Uso da Terra e Floresta,1999,"1319755,82"
DF,Mudança de Uso da Terra e Floresta,2000,"1942230,6433333"
DF,Mudança de Uso da Terra e Floresta,2001,"1754123,6033333"
DF,Mudança de Uso da Terra e Floresta,2002,"1476513,64"
DF,Mudança de Uso da Terra e Floresta,2003,"1125520,8266667"
DF,Mudança de Uso da Terra e Floresta,2004,"1243140,31"
DF,Mudança de Uso da Terra e Floresta,2005,"1011289,1333334"
DF,Mudança de Uso da Terra e Floresta,2006,"698228,3266666"
DF,Mudança de Uso da Terra e Floresta,2007,"712465,6866667"
DF,Mudança de Uso da Terra e Floresta,2008,"647176,8633333"
DF,Mudança de Uso da Terra e Floresta,2009,"569957,9466667"
DF,Mudança de Uso da Terra e Floresta,2010,"705951,16"
DF,Mudança de Uso da Terra e Floresta,2011,"649729,8733333"
DF,Mudança de Uso da Terra e Floresta,2012,"489946,48"
DF,Mudança de Uso da Terra e Floresta,2013,"633411,8133334"
DF,Mudança de Uso da Terra e Floresta,2014,"710194,93"
DF,Mudança de Uso da Terra e Floresta,2015,"886061,9"
DF,Mudança de Uso da Terra e Floresta,2016,"523386,7133333"
DF,Mudança de Uso da Terra e Floresta,2017,"503920,6333334"
DF,Mudança de Uso da Terra e Floresta,2018,"612534,2666667"
DF,Mudança de Uso da Terra e Floresta,2019,"600318,0"
DF,Mudança de Uso da Terra e Floresta,2020,"785545,0"
DF,Mudança de Uso da Terra e Floresta,2021,"812192,0"
ES,Mudança de Uso da Terra e Floresta,1990,"29976533,5800033"
ES,Mudança de Uso da Terra e Floresta,1991,"30963725,5800033"
ES,Mudança de Uso da Terra e Floresta,1992,"20340185,09333"
ES,Mudança de Uso da Terra e Floresta,1993,"19293439,0533333"
ES,Mudança de Uso da Terra e Floresta,1994,"28031706,873337"
ES,Mudança de Uso da Terra e Floresta,1995,"29480797,7"
ES,Mudança de Uso da Terra e Floresta,1996,"19986829,4666667"
ES,Mudança de Uso da Terra e Floresta,1997,"18866203,56667"
ES,Mudança de Uso da Terra e Floresta,1998,"22355664,986663"
ES,Mudança de Uso da Terra e Floresta,1999,"15375215,959997"
ES,Mudança de Uso da Terra e Floresta,2000,"25269446,51333"
ES,Mudança de Uso da Terra e Floresta,2001,"14480038,459997"
ES,Mudança de Uso da Terra e Floresta,2002,"14535269,266667"
ES,Mudança de Uso da Terra e Floresta,2003,"24652319,27333"
ES,Mudança de Uso da Terra e Floresta,2004,"14156312,680003"
ES,Mudança de Uso da Terra e Floresta,2005,"8857736,59333"
ES,Mudança de Uso da Terra e Floresta,2006,"9181142,83333"
ES,Mudança de Uso da Terra e Floresta,2007,"10216822,246663"
ES,Mudança de Uso da Terra e Floresta,2008,"13828136,83333"
ES,Mudança de Uso da Terra e Floresta,2009,"11912571,06667"
ES,Mudança de Uso da Terra e Floresta,2010,"14963970,333333"
ES,Mudança de Uso da Terra e Floresta,2011,"13489048,2"
ES,Mudança de Uso da Terra e Floresta,2012,"13913970,813337"
ES,Mudança de Uso da Terra e Floresta,2013,"15587413,559997"
ES,Mudança de Uso da Terra e Floresta,2014,"15954623,88667"
ES,Mudança de Uso da Terra e Floresta,2015,"14361721,853333"
ES,Mudança de Uso da Terra e Floresta,2016,"12345058,02667"
ES,Mudança de Uso da Terra e Floresta,2017,"11718752,51333"
ES,Mudança de Uso da Terra e Floresta,2018,"10289303,080003"
ES,Mudança de Uso da Terra e Floresta,2019,"11541262,0"
ES,Mudança de Uso da Terra e Floresta,2020,"10198657,0"
ES,Mudança de Uso da Terra e Floresta,2021,"17048616,0"
GO,Mudança de Uso da Terra e Floresta,1990,"207889321,76"
GO,Mudança de Uso da Terra e Floresta,1991,"188315929,48"
GO,Mudança de Uso da Terra e Floresta,1992,"198832230,54667"
GO,Mudança de Uso da Terra e Floresta,1993,"161671739,98667"
GO,Mudança de Uso da Terra e Floresta,1994,"156160217,84667"
GO,Mudança de Uso da Terra e Floresta,1995,"172421507,59"
GO,Mudança de Uso da Terra e Floresta,1996,"131336897,59"
GO,Mudança de Uso da Terra e Floresta,1997,"130978260,7366667"
GO,Mudança de Uso da Terra e Floresta,1998,"108363535,193337"
GO,Mudança de Uso da Terra e Floresta,1999,"115761026,9433333"
GO,Mudança de Uso da Terra e Floresta,2000,"124084047,466667"
GO,Mudança de Uso da Terra e Floresta,2001,"107508723,620003"
GO,Mudança de Uso da Terra e Floresta,2002,"106183790,486667"
GO,Mudança de Uso da Terra e Floresta,2003,"125500312,2600033"
GO,Mudança de Uso da Terra e Floresta,2004,"134172763,8199997"
GO,Mudança de Uso da Terra e Floresta,2005,"101209518,899997"
GO,Mudança de Uso da Terra e Floresta,2006,"79314708,3566663"
GO,Mudança de Uso da Terra e Floresta,2007,"67207576,8833367"
GO,Mudança de Uso da Terra e Floresta,2008,"64891118,2066637"
GO,Mudança de Uso da Terra e Floresta,2009,"64529530,3166697"
GO,Mudança de Uso da Terra e Floresta,2010,"65035371,3366697"
GO,Mudança de Uso da Terra e Floresta,2011,"55941728,466663"
GO,Mudança de Uso da Terra e Floresta,2012,"63122376,35333"
GO,Mudança de Uso da Terra e Floresta,2013,"73733964,34667"
GO,Mudança de Uso da Terra e Floresta,2014,"71671193,989997"
GO,Mudança de Uso da Terra e Floresta,2015,"76267346,2533367"
GO,Mudança de Uso da Terra e Floresta,2016,"54246406,69"
GO,Mudança de Uso da Terra e Floresta,2017,"55609105,2300037"
GO,Mudança de Uso da Terra e Floresta,2018,"51302280,2900003"
GO,Mudança de Uso da Terra e Floresta,2019,"52765467,0"
GO,Mudança de Uso da Terra e Floresta,2020,"44124757,0"
GO,Mudança de Uso da Terra e Floresta,2021,"59160561,0"
MA,Mudança de Uso da Terra e Floresta,1990,"504586870,0399966"
MA,Mudança de Uso da Terra e Floresta,1991,"394385519,273334"
MA,Mudança de Uso da Terra e Floresta,1992,"499372655,466663"
MA,Mudança de Uso da Terra e Floresta,1993,"387940132,10333"
MA,Mudança de Uso da Terra e Floresta,1994,"375338055,86667"
MA,Mudança de Uso da Terra e Floresta,1995,"352238959,400003"
MA,Mudança de Uso da Terra e Floresta,1996,"336938036,03667"
MA,Mudança de Uso da Terra e Floresta,1997,"360816524,936667"
MA,Mudança de Uso da Terra e Floresta,1998,"437777124,17333"
MA,Mudança de Uso da Terra e Floresta,1999,"298734277,023333"
MA,Mudança de Uso da Terra e Floresta,2000,"457113204,779999"
MA,Mudança de Uso da Terra e Floresta,2001,"335152344,293334"
MA,Mudança de Uso da Terra e Floresta,2002,"343669364,559997"
MA,Mudança de Uso da Terra e Floresta,2003,"450070611,773334"
MA,Mudança de Uso da Terra e Floresta,2004,"376080051,469997"
MA,Mudança de Uso da Terra e Floresta,2005,"353740863,216671"
MA,Mudança de Uso da Terra e Floresta,2006,"345435776,07333"
MA,Mudança de Uso da Terra e Floresta,2007,"344385263,183331"
MA,Mudança de Uso da Terra e Floresta,2008,"325178592,316667"
MA,Mudança de Uso da Terra e Floresta,2009,"237976520,73"
MA,Mudança de Uso da Terra e Floresta,2010,"214914077,626664"
MA,Mudança de Uso da Terra e Floresta,2011,"208693777,783333"
MA,Mudança de Uso da Terra e Floresta,2012,"288361007,710003"
MA,Mudança de Uso da Terra e Floresta,2013,"291030667,943336"
MA,Mudança de Uso da Terra e Floresta,2014,"227604244,269999"
MA,Mudança de Uso da Terra e Floresta,2015,"263279300,066663"
MA,Mudança de Uso da Terra e Floresta,2016,"273481269,516667"
MA,Mudança de Uso da Terra e Floresta,2017,"208212045,246666"
MA,Mudança de Uso da Terra e Floresta,2018,"200313031,526666"
MA,Mudança de Uso da Terra e Floresta,2019,"213098475,0"
MA,Mudança de Uso da Terra e Floresta,2020,"204864488,0"
MA,Mudança de Uso da Terra e Floresta,2021,"320819759,0"
MG,Mudança de Uso da Terra e Floresta,1990,"289438287,753336"
MG,Mudança de Uso da Terra e Floresta,1991,"335255919,529993"
MG,Mudança de Uso da Terra e Floresta,1992,"271945289,780004"
MG,Mudança de Uso da Terra e Floresta,1993,"250648868,13667"
MG,Mudança de Uso da Terra e Floresta,1994,"232443201,186673"
MG,Mudança de Uso da Terra e Floresta,1995,"240407856,79333"
MG,Mudança de Uso da Terra e Floresta,1996,"213012436,890003"
MG,Mudança de Uso da Terra e Floresta,1997,"212089422,54334"
MG,Mudança de Uso da Terra e Floresta,1998,"183569979,373336"
MG,Mudança de Uso da Terra e Floresta,1999,"219426444,546666"
MG,Mudança de Uso da Terra e Floresta,2000,"206992025,586663"
MG,Mudança de Uso da Terra e Floresta,2001,"157882114,189996"
MG,Mudança de Uso da Terra e Floresta,2002,"178593968,973333"
MG,Mudança de Uso da Terra e Floresta,2003,"201758028,463337"
MG,Mudança de Uso da Terra e Floresta,2004,"200281738,626664"
MG,Mudança de Uso da Terra e Floresta,2005,"178816535,913333"
MG,Mudança de Uso da Terra e Floresta,2006,"161973592,38667"
MG,Mudança de Uso da Terra e Floresta,2007,"145097261,416664"
MG,Mudança de Uso da Terra e Floresta,2008,"159442883,633327"
MG,Mudança de Uso da Terra e Floresta,2009,"148347134,03667"
MG,Mudança de Uso da Terra e Floresta,2010,"137176887,53667"
MG,Mudança de Uso da Terra e Floresta,2011,"133375198,090006"
MG,Mudança de Uso da Terra e Floresta,2012,"141269284,56"
MG,Mudança de Uso da Terra e Floresta,2013,"168869300,150004"
